Sociology (SOCIOL),205A,Supervised Preparatory Course Work: Law,3 Units,Sociology,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,Individual conferences&#44; as well as class at10dance. ,Consultation with and approval of regular faculty member responsible.
Sociology (SOCIOL),205B,Supervised Preparatory Course Work: Race and Ethnic Relations,3 Units,Sociology,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,Individual conferences&#44; as well as class at10dance. ,Consultation with and approval of regular faculty member responsible.
Sociology (SOCIOL),205C,Supervised Preparatory Course Work: Political Sociology,3 Units,Sociology,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,Individual conferences&#44; as well as class at10dance. ,Consultation with and approval of regular faculty member responsible.
Sociology (SOCIOL),205D,Supervised Preparatory Course Work: Organizations,3 Units,Sociology,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,Individual conferences&#44; as well as class at10dance. ,Consultation with and approval of regular faculty member responsible.
Psychology (PSYCH),210C,Proseminar: Cognition&#44; Brain&#44; and Behavior,3 Units,Psychology,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. This is part one of a year long series course. A provisional grade of IP (in progress) will be applied and later replaced with the final grade after completing part two of the series.,3 hours of Lecture per week for 15 weeks. ,Consent of instructor.
Psychology (PSYCH),210D,Proseminar: Cognition&#44; Brain&#44; and Behavior,3 Units,Psychology,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. This is part one of a year long series course. A provisional grade of IP (in progress) will be applied and later replaced with the final grade after completing part two of the series.,3 hours of Lecture per week for 15 weeks. ,Consent of instructor.
Physics (PHYSICS),290X,Seminar,2 Units,Physics,Graduate,Fall and spring,Offered for satisfactory/unsatisfactory grade only. ,2 hours of Seminar per week for 15 weeks. ,
Course may be repeated for credit. Course may be repeated for credit when topic changes.

Final exam not required. 



Physics (PHYSICS),290Y,Seminar,2 Units,Physics,Graduate,Fall and spring,Offered for satisfactory/unsatisfactory grade only. ,2 hours of Seminar per week for 15 weeks. ,
Course may be repeated for credit. Course may be repeated for credit when topic changes.

Final exam not required. 



Physics (PHYSICS),290Z,Seminar,2 Units,Physics,Graduate,Fall and spring,Offered for satisfactory/unsatisfactory grade only. ,2 hours of Seminar per week for 15 weeks. ,
Course may be repeated for credit. Course may be repeated for credit when topic changes.

Final exam not required. 



Physics (PHYSICS),295,Special Study for Graduate Students,1 - 4 Units,Physics,Graduate,Fall&#44; spring and summer,Offered for satisfactory/unsatisfactory grade only. ,1 to 4 hour of Independent study per week for 15 weeks.  1 to 4 hour of Independent study per week for 8 weeks.  1 to 4 hour of Independent study per week for 6 weeks. ,Graduate standing.
Political Science (POL SCI),POL SCI 143A,Northeast Asian Politics,4 Units,Political Science,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 to 1.5 hour of Discussion per week for 15 weeks. ,The structure and evolution of political institutions in China&#44; Japan&#44; and Korea. Emphasis upon such topics as nationalism&#44; political modernization&#44; and ideology.
Political Science (POL SCI),POL SCI 143B,Japanese Politics,4 Units,Political Science,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 to 1.5 hour of Discussion per week for 15 weeks. ,The structure and evolution of political institutions in Japan. Emphasis upon such topics as political parties&#44; the bureaucracy&#44; social change&#44; and contemporary policy issues.
Political Science (POL SCI),POL SCI 143C,Chinese Politics,4 Units,Political Science,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks. ,An overview of Chinese politics since the fall of the Qing Dynasty. Emphasis on the People's Republic of China and post-Mao reforms.
Public Health (PB HLTH),PB HLTH 210C,Needs Assessment in Maternal and Child Health,3 Units,Public Health,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of seminar/discussion per week. ,Graduate student in Public Health.
Public Health (PB HLTH),PB HLTH 210D,Reproductive and Perinatal Epidemiology,2 Units,Public Health,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of Lecture per week for 15 weeks. ,Graduate standing in epidemiology or consent of instructor.
Public Health (PB HLTH),PB HLTH 212A,International Maternal and Child Health,2 Units,Public Health,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of lecture/discussion per week. ,Graduate standing or consent of instructor.
Near Eastern Studies (NE STUD),NE STUD 290G,Special Studies: Semitics,1 - 5 Units,Near Eastern Studies,Graduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,Variable. ,Consent of instructor.
Near Eastern Studies (NE STUD),NE STUD 290H,Special Studies: Turkish,1 - 5 Units,Near Eastern Studies,Graduate,Fall&#44; spring and summer,Letter grade. Qualified students may select to take this course pass/not pass. ,Variable. ,Consent of instructor.
Music (MUSIC),134B,Music of Japan,4 Units,Music,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Laboratory per week for 15 weeks. ,Traditional classical music of Japan: Shinto ritual music&#44; the imperial court orchestral music and dance&#44; biwa and shakuhachi forms&#44; chamber music for shamisen and koto&#44; theatrical genres of kabuki and noh. Reading in music and pertinent Japanese literature in translation.
Music (MUSIC),135A,Musics of the Caribbean,4 Units,Music,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of lecture and 1 hour of laboratory per week. ,Focus on the history&#44; musical structure&#44; and socio-political&#44; economic&#44; and cultural roles of selected traditional and popular music genres of the Caribbean.
Music (MUSIC),136,World Music: Power&#44; Aesthetics&#44; and Connections,4 Units,Music,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of Lecture and  1 hour of Discussion per week for 15 weeks. ,This course focuses on selected "world musics" to examine how&#44; through their soundings&#44; they make audible their entanglements with particular locales&#44; times&#44; and spaces. In focusing on their soundings&#44; we will examine not only the music technologies they use&#44; but also the diasporic connections they establish. Issues of power relations will be central to our exploration of how these musics circulate and what values (social&#44; economic&#44; and aesthetic) they have acquired on specific markets. In so doing&#44; we will situate these musics in relation to colonial legacies&#44; the politics of labeling&#44; globalization&#44; and music industries.
